index,artist,country,country_group,artwork,type,auction_house,auction_location,cm_x,cm_y,year_sold,month_sold,year_made,price_usd
40252,Mohamed Hamidi,Morocco,North Africa,COMPOSITION,mixed media,C.M.O.O.A,rue essanaani,67.0052,67.0052,2017,12,2017,13045.0
37158,Fahrelnissa Zeid,Turkey,Middle East,Composition,work on paper,Fine Art Auctions Miami-FAAM,nw 29th street,55.88,55.88,2013,4,2013,22500.0
12412,Cecil Edwin Frans Skotnes,South Africa,Southern Africa,Conversation,work on panel,Strauss & Co,cape town,120.4976,120.4976,2014,11,2014,50445.0
11632,Irma Stern,South Africa,Southern Africa,STREET CHATTER,work on paper,Stephan Welz & Co,johannesburg,16.002,16.002,2001,3,2001,2898.0
17129,David Koloane,South Africa,Southern Africa,"""The Drinkers (Self Portrait)""",work on canvas,Roseberys,west norwood,155.4988,155.4988,2015,9,2015,1200.0
6015,Mohamed Melehi,Morocco,North Africa,Composition,work on canvas,Millon & Associes,paris,110.0,110.0,2018,12,2018,14870.0
2680,Walter Whall Battiss,South Africa,Southern Africa,"Garden, Men and Birds",work on canvas,Russell Kaplan Auctioneers,johannesburg,19.5,19.5,2018,12,2018,3710.0
24073,Herman van Nazareth,Belgium,Europe,Composition à la lampe à huile,work on panel,Vlaamse Kaai Campo,vlaamse kaai,59.9948,59.9948,2013,5,2013,578.0
15742,Tinus de Jongh,South Africa,Southern Africa,Woman walking on a dutch Canal path,work on board,Bonhams,bond street,111.9886,111.9886,2013,3,2013,5280.0
13737,Eli Kobeli,South Africa,Southern Africa,Gossipers Moon & Bird,work on canvas,5th Avenue Auctioneers,johannesburg,64.008,64.008,2014,4,2014,236.0
31655,Ruth Schloss,Israel,Middle East,Girl on a Chair,work on paper,Tiroche Auction House,kikar de shalif,34.0106,34.0106,2019,7,2019,826.0
5918,Omar El Nagdi,Egypt,North Africa,Joconde Bleu,work on canvas,Bonhams,bond street,40.0,40.0,2020,8,2020,15190.0
26294,Reuven (Zelicovici) Rubin,Israel,Middle East,Picking the Olives,work on canvas,Christie's,new york,80.9752,80.9752,2011,5,2011,98500.0
6603,Gerard Quenum,Benin,West Africa,Sem Título,work on canvas,Veritas Art Auctioneers,portugal,95.0,95.0,2012,2,2012,3694.0
33243,Manoucher Yektai,Iran,Middle East,Positano Landscape (#3) (1958),work on canvas,Capsule Gallery Auction,e. 9th street,99.06,99.06,2019,2,2019,75000.0
5523,Peter Clarke,South Africa,Southern Africa,Third Class Queue,work on canvas,Stephan Welz & Co,johannesburg,65.0,65.0,2013,8,2013,12060.0
16057,Tinus de Jongh,South Africa,Southern Africa,Landscape at Sunset,work on canvas,Strauss & Co,cape town,83.9978,83.9978,2018,3,2018,5280.0
18053,Taner Ceylan,Turkey,Middle East,1879 (FROM THE LOST PAINTING SERIES),work on canvas,Sotheby's,bond street,180.0098,180.0098,2011,4,2011,373975.0
34384,Fikret Mualla Saygı,Turkey,Middle East,Deux danseuses au repos sur un canape,work on canvas,Piasa,paris,64.008,64.008,2001,11,2001,17610.0
28146,Abidin Dino,Turkey,Middle East,Doights (N.16) Les Trois,work on canvas,Christie's,dubai,53.4924,53.4924,2008,10,2008,31250.0
9012,Ephraim Mojalefa Ngatane,South Africa,Southern Africa,FAMILY ON A TOWNSHIP STREET,work on canvas,Bonhams,bond street,75.0062,75.0062,2008,1,2008,14300.0
47402,Dia al-Azzawi,Iraq,Middle East,AL MADYAF,work on canvas,Sotheby's,bond street,66.4972,66.4972,2018,10,2018,68145.0
306,Uche Okeke,Nigeria,West Africa,Forest,paintings,Bonhams,bond street,51.0,38.0,2011,3,2011,5790.0
5472,Peter Clarke,South Africa,Southern Africa,Game on the Beach,work on canvas,Stephan Welz & Co,cape town,39.0,39.0,2015,5,2015,56130.0
23962,Ian Mwesiga,Kenya,East Africa,"The telephone call, 2018",work on canvas,Piasa,paris,129.9972,129.9972,2018,11,2018,52935.0
1854,Peju Alatise,Nigeria,West Africa,Patterns Of Joy I,paintings,Bonhams,new york,120.02,120.02,2019,5,2019,6080.0
41553,Nasser Ovissi,Iran,Middle East,"""Dreams in Variation of Gold""",work on paper,"Quinn's Auction Galleries, Falls Church",washington street,80.01,80.01,2020,1,2020,800.0
18837,Claudio Nelson (Camus) Bravo,Morocco,North Africa,GALLO FLORAL,work on paper,Sotheby's,new york,72.0852,72.0852,2006,11,2006,48000.0
15942,Tinus de Jongh,South Africa,Southern Africa,DUTCH CANAL SCENE,work on canvas,Stephan Welz & Co,cape town,65.5066,65.5066,2008,2,2008,15755.0
48763,Reuven (Zelicovici) Rubin,Israel,Middle East,Dancer,work on paper,Sotheby's,new york,30.48,30.48,1997,11,1997,2500.0
40372,Abdelkbir Rabi,Morocco,North Africa,ARCADES A FÈS,work on paper,C.M.O.O.A,rue essanaani,72.9996,72.9996,2009,12,2009,35160.0
6277,Bunmi Babatunde,Nigeria,West Africa,Carved Ebony wood sculpture,work on canvas,Arthouse Contemporary Limited,lagos,30.0,30.0,2013,10,2013,16160.0
212,El Anatsui,Ghana,West Africa,Connexions,work on wood,Artcurial,paris,100.0,100.0,2013,5,2013,20020.0
27745,Fikret Mualla Saygı,Turkey,Middle East,Nature morte a la bouteille de chianti,work on paper,Blache Versailles,rue jouvencel,35.0012,35.0012,1984,11,1984,328.0
13292,Cheri Samba,Congo DRC,Central Africa,FEV 91 ET SON GRAND HUMOUR,work on canvas,Artcurial,france,199.9996,199.9996,2008,4,2008,78095.0
17423,Abou Traoré,Ivory Coast,West Africa,Untitled,sculpture,Piasa,paris,18.0086,18.0086,2019,5,2019,4225.0
12152,Cecil Edwin Frans Skotnes,South Africa,Southern Africa,Abstract composition,work on panel,Ivey-Selkirk,illinois,60.96,60.96,2007,11,2007,6000.0
22308,Andre Francois van Vuuren,South Africa,Southern Africa,District at Dusk,work on canvas,5th Avenue Auctioneers,johannesburg,50.0126,50.0126,2017,2,2017,725.0
12373,Cecil Edwin Frans Skotnes,South Africa,Southern Africa,Abstact Nude,work on panel,Strauss & Co,cape town,100.9904,100.9904,2019,11,2019,22915.0
37557,Parviz Tanavoli,Iran,Middle East,"The Wall (Oh, Persepolis)",sculpture,Christie's,dubai,102.0064,102.0064,2008,4,2008,2841000.0
5800,Willie Bester,South Africa,Southern Africa,A Stone Against a Tank,work on canvas,Stephan Welz & Co,cape town,28.5,28.5,2009,5,2009,1467.0
26625,Reuven (Zelicovici) Rubin,Israel,Middle East,"Elderly couple, 1920",work on paper,Matsart Auctioneers & Appraisers,king david st.,45.0088,45.0088,2011,12,2011,78000.0
35587,Farhad Moshiri,Iran,Middle East,Untitled light green jar on white,work on canvas,Christie's,dubai,140.0048,140.0048,2016,10,2016,81250.0
1336,Naomi Wanjiku Gakunga,Kenya,East Africa,Ithuiro - Dusk,Installation,Piasa,paris,124.5,88.0,2016,11,2016,8720.0
15439,Titta Fasciotti,South Africa,Southern Africa,Mother and child walking,work on board,Russell Kaplan Auctioneers,johannesburg,59.9948,59.9948,2013,3,2013,432.0
46408,Tala Madani,Iraq,Middle East,SEEKING CAKE INSIDE,work on canvas,Sotheby's,bond street,30.988000000000003,30.988000000000003,2016,3,2016,7960.0
4071,William Kentridge,South Africa,Southern Africa,Logic drawings,work on canvas,Christie's,blank,28.0,28.0,2006,12,2006,14320.0
7624,Gerard Sekoto,South Africa,Southern Africa,HEAD OF A WOMAN WEARING A HAT,work on canvas,Stephan Welz & Co,johannesburg,34.0106,34.0106,2003,5,2003,2567.0
8543,Dylan Lewis,South Africa,Southern Africa,"CHEETAH BUST, MAQUETTE",work on canvas,Christie's,england,8.3058,8.3058,2011,7,2011,6110.0
40167,Kamran Diba,Iran,Middle East,DOHA EDITION (FROM GLOBAL NEWSPAPER AND FRONT PAGE SERIES),work on canvas,Sotheby's,al-markhiya street,144.5006,144.5006,2010,12,2010,6875.0
24887,Yosl (Yosel) Bergner,Israel,Middle East,"Butterfly and Birds, 1969",work on paper,Montefiore Auction House,nachmani street,37.0078,37.0078,2016,3,2016,1380.0
49843,Marcel Janco,Israel,Middle East,Nude,other,Gordon Galleries,ben yehuda street,21.9964,21.9964,2000,6,2000,600.0
44658,Yitzhak Frenkel-Frenel,Israel,Middle East,Old city gate,work on canvas,Matsart Auctioneers & Appraisers,king david st.,21.9964,21.9964,2013,4,2013,1440.0
35681,Farhad Moshiri,Iran,Middle East,ANYWHERE THE DERVISH ROAMS WHERE HE LAYS HIS HOME IS THERE.,work on canvas,Sotheby's,al-markhiya street,154.0002,154.0002,2013,4,2013,197000.0
33733,Safwan Dahoul,Syria,Middle East,Untitled (Woman Standing in the Rain),work on canvas,Christie's,dubai,99.9998,99.9998,2016,3,2016,173000.0
2486,Meschac Gaba,Congo DRC,Central Africa,"1 Diagonal Street, Johannesburg",work with artificial braided hair,Sotheby's,london,64.0,21.0,2017,5,2017,11320.0
10018,Jacob Hendrik Pierneef,South Africa,Southern Africa,TREES WITH KOPJE BEYOND,work on canvas,Bonhams,bond street,61.0108,61.0108,2016,9,2016,58025.0
37541,Parviz Tanavoli,Iran,Middle East,The Poet's Family,sculpture,Christie's,dubai,14.3002,14.3002,2012,4,2012,62500.0
10544,Jacob Hendrik Pierneef,South Africa,Southern Africa,SIMONSBERG,work on paper,Stephan Welz & Co,johannesburg,27.9908,27.9908,1995,11,1995,1045.0
14462,Errol Stephen Boyley,Congo DRC,Central Africa,FISHING BOATS ON THE BEACH,work on board,Stephan Welz & Co,johannesburg,53.0098,53.0098,2011,4,2011,4578.0
20293,Louai Kayyali,Syria,Middle East,Maaloula,work on canvas,Christie's,dubai,96.4946,96.4946,2007,10,2007,97000.0
37432,Ibrahim Safi,Turkey,Middle East,Roma-Coliseum,work on canvas,"Ankara Antikacilik, Fine Arts and Antiques Auction",vadi ikizleri sitesi,40.9956,40.9956,2015,4,2015,5775.0
30027,Yaacov (Gibstein) Agam,Israel,Middle East,Counter rhythm,work on paper,Gordon Galleries,blank,21.9964,21.9964,1988,5,1988,3335.0
625,Romuald Hazoume,Benin,West Africa,"Aspirant Chef, 2006",mixed media,Piasa,paris,45.0,14.0,2014,10,2014,16920.0
14627,Errol Stephen Boyley,Congo DRC,Central Africa,Children Looking for Shells,work on canvas,Strauss & Co,cape town,49.5046,49.5046,2011,11,2011,7700.0
21649,Mouteea Murad,Syria,Middle East,Trial No.71 & 72,work on canvas,Ayyam Auctions,ayyam art center,99.9998,99.9998,2012,10,2012,16800.0
14495,Errol Stephen Boyley,Congo DRC,Central Africa,FIGURES IN A FIELD WITH AUTUMN TREES,work on canvas,Stephan Welz & Co,johannesburg,59.5122,59.5122,2009,4,2009,6575.0
34303,Fikret Mualla Saygı,Turkey,Middle East,"Buste de femme, fond vert",work on canvas,Piasa,paris,19.9898,19.9898,2011,12,2011,1678.0
431,Ablade Glover,Ghana,West Africa,Panoramic Landscape,paintings,Bonhams,london,150.0,76.0,2017,10,2017,10666.0
16150,Tinus de Jongh,South Africa,Southern Africa,Wilderness,work on canvas,Strauss & Co,johannesburg,100.9904,100.9904,2015,6,2015,7405.0
37011,Fadia Haddad,Lebanon,Middle East,SONGEUR DE SYNONYME,work on paper,Sotheby's,bond street,129.9972,129.9972,2007,10,2007,45095.0
35965,Louay Kayyali,Syria,Middle East,MALULA,work on canvas,Sotheby's,al-markhiya street,95.6056,95.6056,2014,10,2014,53125.0
31807,Ruth Schloss,Israel,Middle East,Girl in purple,work on canvas,Tiroche Auction House,kikar de shalif,64.9986,64.9986,2015,1,2015,5750.0
12969,Frans David Oerder,South Africa,Southern Africa,"Franschhoek, Western Cape",work on canvas,Bonhams,england,56.007,56.007,2008,9,2008,6385.0
44214,Raffi Lavie,Israel,Middle East,Untitled,work on canvas,Christie's,weizmann street,72.9996,72.9996,1997,10,1997,3500.0
29989,Yaacov (Gibstein) Agam,Israel,Middle East,Composition dans l'espace,work on panel,Francis Briest,blank,24.003,24.003,1986,10,1986,3444.0
5775,Willie Bester,South Africa,Southern Africa,"Truck, Barber and Spaza Shop",work on canvas,Strauss & Co,johannesburg,86.0,86.0,2012,6,2012,2642.0
28770,Igael Tumarkin,Israel,Middle East,Untitled,work on paper,Tiroche Auction House,kikar de shalif,48.4886,48.4886,2020,2,2020,1770.0
19382,Zena Assi,Lebanon,Middle East,Beirut in Frame,work on canvas,Christie's,"london, king street",29.9974,29.9974,2020,11,2020,46165.0
45565,Raffi Lavie,Israel,Middle East,Untitled,work on paper,Tiroche Auction House,rothschild boulevard,21.4884,21.4884,2017,2,2017,1955.0
21031,Kevork Murad,Syria,Middle East,"King Soloman Court Scene, 1998",work on paper,Clars Auction Gallery,oakland,40.64,40.64,2014,2,2014,2000.0
18428,Jilali Gharbaoui,Morocco,North Africa,Untitled,work on paper,Tanger Auction,av abou chouaib doukali,64.008,64.008,2010,5,2010,20285.0
8117,Maggie Maria Magdalena Laubser,South Africa,Southern Africa,WOMAN IN BLUE,work on canvas,Stephan Welz & Co,johannesburg,45.0088,45.0088,2008,8,2008,52670.0
19682,Fateh Moudarres,Syria,Middle East,Carnaval,work on canvas,Christie's,dubai,70.0024,70.0024,2011,4,2011,56250.0
26067,Nahum Gutman,Israel,Middle East,"The Promenade in Tiberias, 1944",work on paper,Tiroche Auction House,kikar de shalif,48.9966,48.9966,2018,6,2018,3776.0
28963,Igael Tumarkin,Israel,Middle East,Untitled,work on canvas,Tiroche Auction House,kikar de shalif,64.9986,64.9986,2011,1,2011,8050.0
11291,Irma Stern,South Africa,Southern Africa,AFRICAN DRUMMERS,work on paper,Bonhams,bond street,24.003,24.003,2009,2,2009,25620.0
45334,Meir Pichhadze,Israel,Middle East,Untitled,work on canvas,Montefiore Auction House,nachmani street,226.9998,226.9998,2010,7,2010,17850.0
31785,Ruth Schloss,Israel,Middle East,Girls,work on canvas,Tiroche Auction House,kikar de shalif,40.9956,40.9956,2016,1,2016,3220.0
6115,Brett Murray,South Africa,Southern Africa,Mr. Entitled,work on canvas,Russell Kaplan Auctioneers,johannesburg,96.0,96.0,2012,10,2012,917.0
47048,Farhad Moshiri,Iran,Middle East,Eshgh (Love),work on canvas,Bonhams,dubai,154.9908,154.9908,2008,3,2008,1048000.0
14452,Errol Stephen Boyley,Congo DRC,Central Africa,GRAZING CATTLE IN A FARM PADDOCK,work on canvas,Stephan Welz & Co,johannesburg,40.005,40.005,2011,11,2011,3945.0
5916,Omar El Nagdi,Egypt,North Africa,Le Couple,work on canvas,Bonhams,bond street,68.0,68.0,2020,8,2020,7240.0
6847,Dawit Abebe,Ethiopia,East Africa,Untitled (In Between I) 2003 (2010/2011),work on canvas,Kunsthaus Lempertz,germany,140.0,140.0,2020,6,2020,13415.0
43605,Avigdor Arikha,Israel,Middle East,LA FUITE DE SODOME,work on canvas,Sotheby's,new york,72.39,72.39,2010,12,2010,8125.0
48035,Reuven (Zelicovici) Rubin,Israel,Middle East,Near Abou Ghosh,work on paper,Christie's,new york,46.99,46.99,2015,11,2015,43750.0
23275,Anton Benzon,South Africa,Southern Africa,Rock Pool,work on board,Russell Kaplan Auctioneers,johannesburg,59.9948,59.9948,2018,12,2018,171.0
287,Rachid Koraïchi,Algeria,North Africa,"Hobbi, 2005",work on paper,Phillips de Pury & Company,new york,99.7,69.85,2008,10,2008,34620.0
5991,Omar El Nagdi,Egypt,North Africa,Sans Titre / Untitled,work on canvas,C.M.O.O.A,blank,90.0,90.0,2008,12,2008,13270.0
19372,Zena Assi,Lebanon,Middle East,Bouquet en Brouillon,work on canvas,Ayyam Auctions,ayyam art center,199.9996,199.9996,2012,10,2012,19200.0
30664,Yohanan Simon,Israel,Middle East,Summer night,work on canvas,Matsart Auctioneers & Appraisers,king david st.,40.9956,40.9956,2011,6,2011,6900.0
16341,Malangatana Valente Ngwenya,Mozambique,East Africa,Faces,work on board,Bonhams,bond street,84.9884,84.9884,2014,5,2014,8450.0
9726,Dumile Feni,South Africa,Southern Africa,A MAN AND DOG,work on paper,Stephan Welz & Co,johannesburg,29.9974,29.9974,2007,11,2007,690.0
4507,George Lilanga Di Nyama,Tanzania,East Africa,Sans titre,work on canvas,Christie's,blank,23.0,23.0,2010,6,2010,1471.0
27068,Reuven (Zelicovici) Rubin,Israel,Middle East,VASE OF FLOWERS,work on canvas,Sotheby's,new york,25.4,25.4,2006,2,2006,20400.0
23284,Anton Benzon,South Africa,Southern Africa,FORMENTERA,work on canvas,Stephan Welz & Co,johannesburg,119.9896,119.9896,2011,11,2011,986.0
42748,fahl el-nissa zeid,Turkey,Middle East,Lightning,work on canvas,Christie's,dubai,99.0092,99.0092,2010,4,2010,122500.0
32954,Mohammad Ali Taraghijah,Iran,Middle East,Untitled,work on canvas,Christie's,dubai,199.9996,199.9996,2009,4,2009,18750.0
3564,Walter Whall Battiss,South Africa,Southern Africa,"Below Drummond, Natal",work on canvas,Stephan Welz & Co,johannesburg,24.5,24.5,2008,8,2008,1027.0
31297,Tal R,Israel,Middle East,"Autograph Habakuk, 2005",work on canvas,Phillips,new york,250.19,250.19,2014,3,2014,50000.0
48842,Reuven (Zelicovici) Rubin,Israel,Middle East,Woman in Oriental dress,work on paper,Sotheby's,rothschild boulevard,32.004,32.004,1989,5,1989,7200.0
5142,Norman Clive Catherine,South Africa,Southern Africa,My Love For you is Mad,work on canvas,Stephan Welz & Co,johannesburg,36.0,36.0,2014,9,2014,1127.0
30961,Yohanan Simon,Israel,Middle East,Parents Resting with a Child in the Kibbutz,paintings,Tiroche Auction House,kikar de shalif,35.0012,35.0012,2018,6,2018,14160.0
12284,Cecil Edwin Frans Skotnes,South Africa,Southern Africa,Icon,sculpture,Strauss & Co,cape town,79.502,79.502,2019,3,2019,35465.0
6653,Calixte Dakpogan,Benin,West Africa,Iya Iodized - 2011,work on canvas,Artcurial,france,25.0,25.0,2017,12,2017,6000.0
47483,Sirak Melkonian,Iran,Middle East,SANS TITRE,work on paper,"Tajan, Paris",rue des mathurins,38.989,38.989,2008,4,2008,1933.0
14296,Errol Stephen Boyley,Congo DRC,Central Africa,Geese in Flight,work on board,Russell Kaplan Auctioneers,johannesburg,75.0062,75.0062,2017,2,2017,3060.0
23385,Andre de Beer,South Africa,Southern Africa,Cottages & Figures,work on canvas,5th Avenue Auctioneers,johannesburg,40.005,40.005,2017,6,2017,692.0
31899,Ruth Schloss,Israel,Middle East,Two Women,work on canvas,Weiss Auctions,lynbrook,63.5,63.5,2019,4,2019,1121.0
13439,Cheri Samba,Congo DRC,Central Africa,"Communication à l'antiquité, 2003",work on canvas,Pierre Berge,france,99.9998,99.9998,2015,6,2015,11205.0
26284,Reuven (Zelicovici) Rubin,Israel,Middle East,Near Abou Ghosh,work on canvas,Christie's,new york,46.99,46.99,2015,11,2015,43750.0
29670,Yaacov (Gibstein) Agam,Israel,Middle East,Composition,work on canvas,"Casa De Subastas Odalys, Venezuela",blank,37.9984,37.9984,2000,4,2000,1840.0
13840,Eli Kobeli,South Africa,Southern Africa,I KWELA KIDS,work on paper,Stephan Welz & Co,johannesburg,34.0106,34.0106,2007,11,2007,1072.0
44835,Meir Pichhadze,Israel,Middle East,Woman reading in landscape,work on canvas,Matsart Auctioneers & Appraisers,king david st.,59.9948,59.9948,2010,3,2010,10625.0
11436,Irma Stern,South Africa,Southern Africa,YOUNG STUDENT,work on paper,Davidson Auctions,australia,23.495,23.495,2019,11,2019,8860.0
3042,Walter Whall Battiss,South Africa,Southern Africa,Implements,work on canvas,Stephan Welz & Co,johannesburg,52.0,52.0,2015,8,2015,1310.0
12765,Christo Coetzee,South Africa,Southern Africa,Abstract,work on paper,Strauss & Co,cape town,69.0118,69.0118,2020,5,2020,2618.0
27341,Shafic Abboud,Lebanon,Middle East,Au petit matin,work on canvas,Cannes Encheres,rue jean jaurès,24.003,24.003,2018,4,2018,5420.0
35750,Mahmoud Said,Egypt,North Africa,EID AL ADHA,work on canvas,Sotheby's,bond street,24.003,24.003,2019,10,2019,51530.0
40728,Rachid Koraïchi,Algeria,North Africa,J’aurai tant aimé caresser un nuage,other,Christie's,"london, king street",226.0092,226.0092,2019,10,2019,56525.0
35002,Bibi Zogbé,Lebanon,Middle East,Chardons,work on panel,Osenat,rue royale,48.006,48.006,2020,6,2020,1022.0
17863,Tsibi Geva,Israel,Middle East,UNTITLED,work on canvas,Sotheby's,new york,200.025,200.025,2007,2,2007,18000.0
4086,William Kentridge,South Africa,Southern Africa,Drawing for stereoscope,work on canvas,Phillips de Pury & Co.,blank,78.74,78.74,2005,5,2005,22000.0
40039,Menashe Kadishman,Israel,Middle East,Sheep,work on paper,Tiroche Auction House,kikar de shalif,34.0106,34.0106,2014,6,2014,460.0
48180,Reuven (Zelicovici) Rubin,Israel,Middle East,On the road to Galilee,work on canvas,Matsart Auctioneers & Appraisers,king david st.,56.007,56.007,2013,12,2013,72000.0
40356,Abdelkbir Rabi,Morocco,North Africa,Compositon,other,C.M.O.O.A,rue essanaani,81.0006,81.0006,2014,3,2014,8835.0
21149,Hassan Massoudy,Iraq,Middle East,Calligraphic composition,work on paper,Drouot Estimations,rue drouot,54.99100000000001,54.99100000000001,2020,11,2020,462.0
30271,Yaacov (Gibstein) Agam,Israel,Middle East,"Agamographe, BB # 5-Infinite Dimension",mixed media,Pestel-Debord,rue la fayette,35.5092,35.5092,2013,6,2013,729.0
31352,Ruth Schloss,Israel,Middle East,"""Mother and Child""",work on canvas,Auction Gallery of the Palm Beaches,west palm beach,46.355,46.355,2014,6,2014,2750.0
